block_name,time
expanded_conv-input:2x2x192-output:2x2x192-expand:6-kernel:7-stride:1-idskip:1,3.16135
expanded_conv-input:2x2x192-output:1x1x192-expand:3-kernel:3-stride:2-idskip:0,0.813935
expanded_conv-input:2x2x192-output:1x1x192-expand:6-kernel:3-stride:2-idskip:0,1.50607
expanded_conv-input:2x2x192-output:1x1x192-expand:3-kernel:5-stride:2-idskip:0,0.799467
expanded_conv-input:2x2x192-output:1x1x192-expand:6-kernel:5-stride:2-idskip:0,1.49869
expanded_conv-input:2x2x192-output:1x1x192-expand:3-kernel:7-stride:2-idskip:0,0.816021
expanded_conv-input:2x2x192-output:1x1x192-expand:6-kernel:7-stride:2-idskip:0,1.55819
expanded_conv-input:32x32x320-output:32x32x320-expand:3-kernel:3-stride:1-idskip:0,239.212
expanded_conv-input:32x32x320-output:32x32x320-expand:3-kernel:3-stride:1-idskip:1,239.642
expanded_conv-input:32x32x320-output:32x32x320-expand:6-kernel:3-stride:1-idskip:0,477.399
expanded_conv-input:32x32x320-output:32x32x320-expand:6-kernel:3-stride:1-idskip:1,477.743
expanded_conv-input:32x32x320-output:32x32x320-expand:3-kernel:5-stride:1-idskip:0,242.574
expanded_conv-input:32x32x320-output:32x32x320-expand:3-kernel:5-stride:1-idskip:1,243.063
expanded_conv-input:32x32x320-output:32x32x320-expand:6-kernel:5-stride:1-idskip:0,485.759
expanded_conv-input:32x32x320-output:32x32x320-expand:6-kernel:5-stride:1-idskip:1,486.05
expanded_conv-input:32x32x320-output:32x32x320-expand:3-kernel:7-stride:1-idskip:0,252.656
expanded_conv-input:32x32x320-output:32x32x320-expand:3-kernel:7-stride:1-idskip:1,253.19
expanded_conv-input:32x32x320-output:32x32x320-expand:6-kernel:7-stride:1-idskip:0,506.131
expanded_conv-input:32x32x320-output:32x32x320-expand:6-kernel:7-stride:1-idskip:1,506.797
expanded_conv-input:32x32x320-output:16x16x320-expand:3-kernel:3-stride:2-idskip:0,148.108
expanded_conv-input:32x32x320-output:16x16x320-expand:6-kernel:3-stride:2-idskip:0,295.445
expanded_conv-input:32x32x320-output:16x16x320-expand:3-kernel:5-stride:2-idskip:0,150.126
expanded_conv-input:32x32x320-output:16x16x320-expand:6-kernel:5-stride:2-idskip:0,299.681
expanded_conv-input:32x32x320-output:16x16x320-expand:3-kernel:7-stride:2-idskip:0,153.561
expanded_conv-input:32x32x320-output:16x16x320-expand:6-kernel:7-stride:2-idskip:0,307.223
expanded_conv-input:16x16x320-output:16x16x320-expand:3-kernel:3-stride:1-idskip:0,62.2862
expanded_conv-input:16x16x320-output:16x16x320-expand:3-kernel:3-stride:1-idskip:1,62.5017
expanded_conv-input:16x16x320-output:16x16x320-expand:6-kernel:3-stride:1-idskip:0,123.762
expanded_conv-input:16x16x320-output:16x16x320-expand:6-kernel:3-stride:1-idskip:1,124.282
expanded_conv-input:16x16x320-output:16x16x320-expand:3-kernel:5-stride:1-idskip:0,62.9196
expanded_conv-input:16x16x320-output:16x16x320-expand:3-kernel:5-stride:1-idskip:1,63.1323
expanded_conv-input:16x16x320-output:16x16x320-expand:6-kernel:5-stride:1-idskip:0,125.702
expanded_conv-input:16x16x320-output:16x16x320-expand:6-kernel:5-stride:1-idskip:1,125.741
expanded_conv-input:16x16x320-output:16x16x320-expand:3-kernel:7-stride:1-idskip:0,65.2328
expanded_conv-input:16x16x320-output:16x16x320-expand:3-kernel:7-stride:1-idskip:1,65.2921
expanded_conv-input:16x16x320-output:16x16x320-expand:6-kernel:7-stride:1-idskip:0,130.439
expanded_conv-input:16x16x320-output:16x16x320-expand:6-kernel:7-stride:1-idskip:1,130.451
expanded_conv-input:16x16x320-output:8x8x320-expand:3-kernel:3-stride:2-idskip:0,39.0958
expanded_conv-input:16x16x320-output:8x8x320-expand:6-kernel:3-stride:2-idskip:0,77.5094
expanded_conv-input:16x16x320-output:8x8x320-expand:3-kernel:5-stride:2-idskip:0,39.5129
expanded_conv-input:16x16x320-output:8x8x320-expand:6-kernel:5-stride:2-idskip:0,78.4026
expanded_conv-input:16x16x320-output:8x8x320-expand:3-kernel:7-stride:2-idskip:0,40.3535
expanded_conv-input:16x16x320-output:8x8x320-expand:6-kernel:7-stride:2-idskip:0,80.1969
expanded_conv-input:8x8x320-output:8x8x320-expand:3-kernel:3-stride:1-idskip:0,17.5836
expanded_conv-input:8x8x320-output:8x8x320-expand:3-kernel:3-stride:1-idskip:1,17.6752
expanded_conv-input:8x8x320-output:8x8x320-expand:6-kernel:3-stride:1-idskip:0,34.7057
expanded_conv-input:8x8x320-output:8x8x320-expand:6-kernel:3-stride:1-idskip:1,34.7154
expanded_conv-input:8x8x320-output:8x8x320-expand:3-kernel:5-stride:1-idskip:0,17.7649
expanded_conv-input:8x8x320-output:8x8x320-expand:3-kernel:5-stride:1-idskip:1,17.7571
expanded_conv-input:8x8x320-output:8x8x320-expand:6-kernel:5-stride:1-idskip:0,35.099
expanded_conv-input:8x8x320-output:8x8x320-expand:6-kernel:5-stride:1-idskip:1,35.1656
expanded_conv-input:8x8x320-output:8x8x320-expand:3-kernel:7-stride:1-idskip:0,18.209
expanded_conv-input:8x8x320-output:8x8x320-expand:3-kernel:7-stride:1-idskip:1,18.3205
expanded_conv-input:8x8x320-output:8x8x320-expand:6-kernel:7-stride:1-idskip:0,36.231
expanded_conv-input:8x8x320-output:8x8x320-expand:6-kernel:7-stride:1-idskip:1,36.2153
expanded_conv-input:8x8x320-output:4x4x320-expand:3-kernel:3-stride:2-idskip:0,11.8116
expanded_conv-input:8x8x320-output:4x4x320-expand:6-kernel:3-stride:2-idskip:0,23.3093
expanded_conv-input:8x8x320-output:4x4x320-expand:3-kernel:5-stride:2-idskip:0,12.0035
expanded_conv-input:8x8x320-output:4x4x320-expand:6-kernel:5-stride:2-idskip:0,23.4919
expanded_conv-input:8x8x320-output:4x4x320-expand:3-kernel:7-stride:2-idskip:0,12.1739
expanded_conv-input:8x8x320-output:4x4x320-expand:6-kernel:7-stride:2-idskip:0,23.9237
expanded_conv-input:4x4x320-output:4x4x320-expand:3-kernel:3-stride:1-idskip:0,6.3505
expanded_conv-input:4x4x320-output:4x4x320-expand:3-kernel:3-stride:1-idskip:1,6.32511
expanded_conv-input:4x4x320-output:4x4x320-expand:6-kernel:3-stride:1-idskip:0,12.9908
expanded_conv-input:4x4x320-output:4x4x320-expand:6-kernel:3-stride:1-idskip:1,13.1188
expanded_conv-input:4x4x320-output:4x4x320-expand:3-kernel:5-stride:1-idskip:0,6.32752
expanded_conv-input:4x4x320-output:4x4x320-expand:3-kernel:5-stride:1-idskip:1,6.35332
expanded_conv-input:4x4x320-output:4x4x320-expand:6-kernel:5-stride:1-idskip:0,13.1966
expanded_conv-input:4x4x320-output:4x4x320-expand:6-kernel:5-stride:1-idskip:1,13.2235
expanded_conv-input:4x4x320-output:4x4x320-expand:3-kernel:7-stride:1-idskip:0,6.46016
expanded_conv-input:4x4x320-output:4x4x320-expand:3-kernel:7-stride:1-idskip:1,6.50146
expanded_conv-input:4x4x320-output:4x4x320-expand:6-kernel:7-stride:1-idskip:0,13.5052
expanded_conv-input:4x4x320-output:4x4x320-expand:6-kernel:7-stride:1-idskip:1,13.5453
expanded_conv-input:4x4x320-output:2x2x320-expand:3-kernel:3-stride:2-idskip:0,4.43527
expanded_conv-input:4x4x320-output:2x2x320-expand:6-kernel:3-stride:2-idskip:0,9.33239
expanded_conv-input:4x4x320-output:2x2x320-expand:3-kernel:5-stride:2-idskip:0,4.45165
expanded_conv-input:4x4x320-output:2x2x320-expand:6-kernel:5-stride:2-idskip:0,9.33399
expanded_conv-input:4x4x320-output:2x2x320-expand:3-kernel:7-stride:2-idskip:0,4.52373
expanded_conv-input:4x4x320-output:2x2x320-expand:6-kernel:7-stride:2-idskip:0,9.63433
expanded_conv-input:2x2x320-output:2x2x320-expand:3-kernel:3-stride:1-idskip:0,2.68546
expanded_conv-input:2x2x320-output:2x2x320-expand:3-kernel:3-stride:1-idskip:1,2.6822
expanded_conv-input:2x2x320-output:2x2x320-expand:6-kernel:3-stride:1-idskip:0,5.21146
expanded_conv-input:2x2x320-output:2x2x320-expand:6-kernel:3-stride:1-idskip:1,5.18474
expanded_conv-input:2x2x320-output:2x2x320-expand:3-kernel:5-stride:1-idskip:0,2.63125
expanded_conv-input:2x2x320-output:2x2x320-expand:3-kernel:5-stride:1-idskip:1,2.65847
expanded_conv-input:2x2x320-output:2x2x320-expand:6-kernel:5-stride:1-idskip:0,5.19808
expanded_conv-input:2x2x320-output:2x2x320-expand:6-kernel:5-stride:1-idskip:1,5.19589
expanded_conv-input:2x2x320-output:2x2x320-expand:3-kernel:7-stride:1-idskip:0,2.70794
expanded_conv-input:2x2x320-output:2x2x320-expand:3-kernel:7-stride:1-idskip:1,2.65672
expanded_conv-input:2x2x320-output:2x2x320-expand:6-kernel:7-stride:1-idskip:0,5.29407
expanded_conv-input:2x2x320-output:2x2x320-expand:6-kernel:7-stride:1-idskip:1,5.33929
expanded_conv-input:2x2x320-output:1x1x320-expand:3-kernel:3-stride:2-idskip:0,1.44815
expanded_conv-input:2x2x320-output:1x1x320-expand:6-kernel:3-stride:2-idskip:0,3.0053
expanded_conv-input:2x2x320-output:1x1x320-expand:3-kernel:5-stride:2-idskip:0,1.47282
expanded_conv-input:2x2x320-output:1x1x320-expand:6-kernel:5-stride:2-idskip:0,2.93086
expanded_conv-input:2x2x320-output:1x1x320-expand:3-kernel:7-stride:2-idskip:0,1.49121
expanded_conv-input:2x2x320-output:1x1x320-expand:6-kernel:7-stride:2-idskip:0,2.89053
